"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"147","House Homeland Security Chairman: In Syria We Must Punish Assad, Iran, Russia, and Destroy ISIS https://t.co/lpTrlAZfBr",0,FALSE,FALSE,"983631953198018560",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Tue Apr 10 09:05:07 +0000 2018",NA,NA,"en",7848,TRUE,"New York City","15513604","America's #1 cable morning news show",TRUE,"Mon Jul 21 10:50:09 +0000 2008",82449,1176307,5424,FALSE,"http://foxandfriends.com","FOX & friends","Eastern Time (US & Canada)","en",-14400,1523,"foxandfriends",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fxn.ws/2GMEfOn","https://t.co/lpTrlAZfBr"
"148","RT @thepileus: Both Assad &amp; Saudi Arabia commit war crimes yet why is there a call to bomb Syria but not to bomb Saudi Arabia? 

Well becau…",57,FALSE,FALSE,"983631955735535616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:07 +0000 2018",NA,NA,"en",124,FALSE,NA,"3340908196","Adding me to Lists = BLOCK",TRUE,"Mon Jun 22 08:44:44 +0000 2015",446133,2352,344254,FALSE,NA,"Lady Muck o' Lochay","Pacific Time (US & Canada)","en-gb",-25200,362,"Mae_Carson2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","RT @SamiRamadani1: Films of alleged chemical attacks produced by Islamic Army (Jaish al Islam) Saudi-backed terrorist gang are now driving…",133,FALSE,FALSE,"983631952791162880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:07 +0000 2018",NA,NA,"en",0,FALSE,"Deutschland","797668748392009728","<ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00BC><U+008D><ed><U+00A0><U+00BD><ed><U+00B6><U+0096><U+2696><U+FE0F> #Humanism #Transparency #AntiImperialism #AntiNATO #SocialJustice #AntiCapitalism #AntiNeoLiberalism #HumanRights #AntiColonialism #RealDemocracy",FALSE,"Sun Nov 13 05:13:44 +0000 2016",3193,75,4617,FALSE,NA,"Volker Leimann",NA,"de",NA,266,"V72P6x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","@TuckerCarlson The so called rebels are worth than Assad!  Get out of Syria, now!",0,FALSE,FALSE,"983631936995450881","TuckerCarlson","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:03 +0000 2018","983504744999280640","22703645","en",0,FALSE,"Ridgeland, MS","3321745207","Dog Rescue",TRUE,"Thu Aug 20 19:23:29 +0000 2015",738,29,848,FALSE,NA,"Janice Miksad",NA,"en",NA,154,"MiksadJanice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","RT @idvck: Does the Labour party honestly look at Corbyn on Syria and think 'not speaking out on these dead children is a price worth payin…",303,FALSE,FALSE,"983631956322783232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:08 +0000 2018",NA,NA,"en",33,FALSE,"Swindon","21470723","Public Affairs Consultant. Chair of Wilts & Berks Canal Trust.Former Cllr & Leader of Swindon Borough Council. All tweets are in my private capacity.",TRUE,"Sat Feb 21 07:56:12 +0000 2009",4878,1151,239,FALSE,"http://www.facebook.com/cllrrodbluh","Rod Bluh - Swindon","London","en",3600,590,"RodBluh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","RT @judi_sutherland: And they looked at the rabid right and the rabid left, and they could no longer tell the difference. https://t.co/g2pn…",1,FALSE,FALSE,"983631957677498369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:08 +0000 2018",NA,NA,"en",29,FALSE,"Ile-de-France, France","1104997824","#FBPE Francophile tweets from a Brit living in France. Other topics Italy & Ukraine.",TRUE,"Sun Jan 20 00:30:34 +0000 2013",5660,487,3589,FALSE,NA,"Metal Dog #FBPE<ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6>",NA,"en",NA,667,"XVIVLXX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","RT @D_Raval: #r4today “Labour” guests:
Monday: David Milibad - we should bomb Syria
Tuesday: Tony Blair - we should bomb Syria
I’m so looki…",49,FALSE,FALSE,"983631958822486017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:08 +0000 2018",NA,NA,"en",719,FALSE,"London, England","3263253388","I am the Nabster, I nab the guilty who lurk in the darkness of inequity and injustice. This is a sister account to @inabster in case I lose it.",FALSE,"Sat May 16 19:34:57 +0000 2015",445012,26158,117955,FALSE,"http://www.facebook.com/nabilh2000","theNabster","London","en-gb",3600,24107,"meNabster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","@nikkihaley @USUN Really? Last throw of the dice to salvage something in the Syrian conflict is nearer the mark. US… https://t.co/Zm5oG5S8ax",0,FALSE,TRUE,"983631941877620736","nikkihaley","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:04 +0000 2018","983467020607000576","37666984","en",6,FALSE,"England, United Kingdom","495276178","2018",FALSE,"Fri Feb 17 19:57:18 +0000 2012",8930,159,535,FALSE,NA,"John MacGregor",NA,"en",NA,101,"MacGregor72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983631941877620736","https://t.co/Zm5oG5S8ax"
"155","RT @TamrikoT: War Correspondent Alexander Bilibov from #Syria: “We checked the place of the alleged CW attack together with #Russian milita…",437,FALSE,FALSE,"983631958885457921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:08 +0000 2018",NA,NA,"en",310,FALSE,"UK","852483272","Marxist-Leninist Counter-Propagandist. A slingshot carved from an olive branch.",FALSE,"Sat Sep 29 08:20:05 +0000 2012",140299,10806,37160,FALSE,"http://notthemsmdotcom.wordpress.com/","Phil Greaves","London","en",3600,290,"PhilGreaves01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","RT @thepileus: Both Assad &amp; Saudi Arabia commit war crimes yet why is there a call to bomb Syria but not to bomb Saudi Arabia? 

Well becau…",58,FALSE,FALSE,"983631961301442561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:09 +0000 2018",NA,NA,"en",2,FALSE,"East Kilbride/Aberdeen","260863529","Just some guy...",TRUE,"Fri Mar 04 19:25:56 +0000 2011",2686,128,4955,FALSE,NA,"Stephen Hamilton","Edinburgh","en",3600,538,"stephenh90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","""Russia is successfully jamming American drones in Syria"" https://t.co/AxhFPQwGlw #crime #feedly",0,FALSE,FALSE,"983631961787961344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:09 +0000 2018",NA,NA,"en",59,FALSE,"Glasgow, Scotland","86607312","International Crime News from around the globe. Brought to you as it's released direct from sources .
Keep up to date with world crime trends",FALSE,"Sat Oct 31 21:42:21 +0000 2009",70820,28100,2281,FALSE,"http://www.underbellymagazine.co.uk","Glasgow World Crime News","London","en",3600,3061,"Glasgowgangland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.nbcnews.com/news/military/russia-has-figured-out-how-jam-u-s-drones-syria-n863931","https://t.co/AxhFPQwGlw"
"158","RT @MFATurkey: Civilians returning their villages to rebuild their lives thanks to #OperationOliveBranch tell how PKK/PYD-YPG terrorists ru…",95,FALSE,FALSE,"983631961800536065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:09 +0000 2018",NA,NA,"en",15,FALSE,"Luanda/Angola","575452641","T.C. Luanda Büyükelçiligi Resmi Twitter Hesabi / Embaixada da Republica da Turquia em Luanda - Pagina oficial no Twitter/Embassy of Turkey in",FALSE,"Wed May 09 13:51:03 +0000 2012",5501,848,2903,FALSE,NA,"Embaixada da Turquia","Casablanca","en",3600,92,"TurkEmbLuanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","RT @leftiblog: Given that Syria has no reasonable motive for a chemical attack, &amp; every motive NOT to conduct such an attack, an extremely…",1,FALSE,FALSE,"983631962710552576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:09 +0000 2018",NA,NA,"en",20,FALSE,"Melbourne, Australia","781846070","Neo Soul Fanatic, and Music Producer in the works. http://soundcloud.com/angelis-dania http://youtube.com/neotip Part of @TeamProU",TRUE,"Sun Aug 26 06:27:35 +0000 2012",28193,594,19591,FALSE,NA,"Angelis Dania","New Caledonia","en",39600,335,"NeotipPro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","RT @Ostrov_A: So, to be clear, the @IntlCrimCourt can issue statement on #Gaza (and other matters), but cannot find time to say anything ab…",10,FALSE,FALSE,"983631962714845184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:09 +0000 2018",NA,NA,"en",11,FALSE,"Reston, Virginia, USA","18590231","The best lack all conviction, while the worst / Are full of passionate intensity.",TRUE,"Sat Jan 03 23:51:50 +0000 2009",26211,223,2189,FALSE,NA,"Adam Glantz","Eastern Time (US & Canada)","en",-14400,635,"adamglantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","RT @sos_children: <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3> Alia Al-Dalli, Middle East Director, calls for an end to indiscriminate attacks in #Syria – including the reported use…",1,FALSE,FALSE,"983631963897688064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:09 +0000 2018",NA,NA,"en",2,FALSE,"Enugu, Nigeria","277006253","Program Manager at @SirpProjects 
passionate about #GBV|Rural community Dev. #SRH #GirlChild Advocate| #HIV #Drug Prevention Treatment &Care among youths etc",FALSE,"Mon Apr 04 14:24:00 +0000 2011",837,142,1389,FALSE,NA,"Evelyn Chioma",NA,"en",NA,450,"Everlovly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","RT @jeremycorbyn: The horrific deaths and injuries in Douma point to a chemical attack which must be fully investigated by the UN and those…",3116,FALSE,FALSE,"983631964166152193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:09 +0000 2018",NA,NA,"en",5,FALSE,"North Wales ","829020018","Ex miner,lifelong socialist,,always open minded,never understanding of the ruling classes.",FALSE,"Mon Sep 17 13:04:07 +0000 2012",5764,2246,1645,FALSE,NA,"kmr","Pacific Time (US & Canada)","en",-25200,1913,"merthyr2439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","RT @anewscomtr: Trump on Syria chemical attack 
''We will make some major decisions in next 24 to 48 hours'' https://t.co/uIMIrYwg21",1,FALSE,FALSE,"983631965977952256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:10 +0000 2018",NA,NA,"en",14,FALSE,"Jakarta, Indonesia","2277260034","Middle East News | #Syria #Iraq #Turkey #Palestine #Saudi #Yemen #Kurdistan #Egypt #ISIS | Tweeting in English & Bahasa | RT's not always endorsement",FALSE,"Sun Jan 05 07:20:27 +0000 2014",25444,7365,315,FALSE,NA,"Middle East News","Jakarta","en",25200,540,"WartaTimteng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","RT @theLemniscat: ""On 19 March 2018, Syria's and Russia's armies warned of a new chemical  attack in Eastern Ghouta instigated by the UK un…",5,FALSE,FALSE,"983631966514925568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:10 +0000 2018",NA,NA,"en",35,FALSE,NA,"2377739384","Canadian love fishing / wildlife / geo-politics/ pro Russia pro Syria  blocked by terror apologist @clarissaward/chump @mchancecnn/c.hawk @IntelCrab",FALSE,"Fri Mar 07 22:35:11 +0000 2014",29777,137,4973,FALSE,NA,"Jamie Roc",NA,"en",NA,281,"jamie_roc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","RT @StateDept: .@POTUS Trump condemns the heinous attack on innocent Syrians with banned chemical weapons. #Syria https://t.co/qiEahlL3Ah",8244,FALSE,FALSE,"983631966267412480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:10 +0000 2018",NA,NA,"en",11,FALSE,"RUSSIA/USA","891104978374361088","President Trump, Is our President<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>. FB: @GenFlynn<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>, Angel Rivera. #TermLimits <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>. #IstandwithFLYNN. #MAGA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> <ed><U+00A0><U+00BD><ed><U+00BA><U+00BA><ed><U+00A0><U+00BD><ed><U+00BA><U+00B9> NOT A BOT, Real person. NRA member.",FALSE,"Sat Jul 29 01:15:57 +0000 2017",12204,1918,28084,FALSE,NA,"<ed><U+00A0><U+00BC><ed><U+00B6><U+0081><ed><U+00A0><U+00BC><ed><U+00B6><U+0084><ed><U+00A0><U+00BC><ed><U+00B6><U+0082><ed><U+00A0><U+00BC><ed><U+00B6><U+0082><ed><U+00A0><U+00BC><ed><U+00B5><U+00B8><ed><U+00A0><U+00BC><ed><U+00B5><U+00B0> <ed><U+00A0><U+00BC><ed><U+00B6><U+0083><ed><U+00A0><U+00BC><ed><U+00B6><U+0081><ed><U+00A0><U+00BC><ed><U+00B5><U+00BE><ed><U+00A0><U+00BC><ed><U+00B5><U+00BB><ed><U+00A0><U+00BC><ed><U+00B5><U+00BB>™®<U+2139>",NA,"en",NA,2751,"RussiaTroll",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","RT @rofoca_lucifuge: The Russian Air Force is closely monitoring the presence of U.S. warships and submarines from the Russian naval facili…",6,FALSE,FALSE,"983631967320145921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:10 +0000 2018",NA,NA,"en",0,FALSE,"Italy","780685446913269760","Retired LCSW, & MT(ASCP). Directed Army Substance Abuse Program clinical services in Italy & Germany. Loves reading, piano, gardens, Pekingese pups.",FALSE,"Tue Sep 27 08:28:09 +0000 2016",39819,287,46277,FALSE,NA,"Expat Fledgling",NA,"en",NA,174,"JaniceGunn42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","RT @SamiRamadani1: Our war-primed media censor this on #Syria:
1 Terrorist gangs have chemical weapons
2 All alleged chemical attacks were…",8,FALSE,FALSE,"983631968133963777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:10 +0000 2018",NA,NA,"en",0,FALSE,"Deutschland","797668748392009728","<ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00BC><U+008D><ed><U+00A0><U+00BD><ed><U+00B6><U+0096><U+2696><U+FE0F> #Humanism #Transparency #AntiImperialism #AntiNATO #SocialJustice #AntiCapitalism #AntiNeoLiberalism #HumanRights #AntiColonialism #RealDemocracy",FALSE,"Sun Nov 13 05:13:44 +0000 2016",3194,75,4618,FALSE,NA,"Volker Leimann",NA,"de",NA,266,"V72P6x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","RT @Millenniel_Matt: Tucker Carlson: ""What US national security interest is served by invading #Syria ?""

Senator Wicker: ""Well, if you car…",1101,FALSE,FALSE,"983631970210013190",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:11 +0000 2018",NA,NA,"en",22,FALSE,"Under Down Under","2739823747","Father, husband, voluntaryist

#taxationistheft",TRUE,"Sun Aug 17 14:16:16 +0000 2014",9879,574,6734,FALSE,NA,"<U+24B6>lexander","Yakutsk","en",32400,559,"BladesofFysh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Syria 'chemical attack': Trump pledges 'forceful' US response https://t.co/YcEEi0mb4D",0,FALSE,FALSE,"983631966821126144",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Tue Apr 10 09:05:10 +0000 2018",NA,NA,"en",2,FALSE,NA,"1578373382",NA,FALSE,"Mon Jul 08 18:54:27 +0000 2013",58436,49,0,FALSE,NA,"AllNews World","Pacific Time (US & Canada)","en",-25200,19,"AllNewsNetWorld",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://ift.tt/2GLyv7C","https://t.co/YcEEi0mb4D"
"170","RT @Joyce_Karam: This is significant because Mattis is 1.most cautious in Trump admin.
2. Drew distinction between Sarin and Chlorine Gas a…",34,FALSE,FALSE,"983631970549710848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:11 +0000 2018",NA,NA,"en",168,FALSE,"Tokyo","719191354509688832","I am a cat. I am watching Russian invasion of Ukraine (and North Korea & others.)/<U+30A6><U+30AF><U+30E9><U+30A4><U+30CA><U+60C5><U+52E2><U+7B49><U+3092><U+30A6><U+30A9><U+30C3><U+30C1><U+3057><U+3066><U+3044><U+307E><U+3059>(<U+0295>•<U+1D25>•<U+0294><U+306E><U+884C><U+52D5><U+304C><U+969B><U+9650><U+306A><U+304F><U+62E1><U+5927><U+3057><U+305F><U+305F><U+3081><U+3001><U+89B3><U+5BDF><U+7BC4><U+56F2><U+5E83><U+3081>)/RT, Like <U+2260> Endorsement",FALSE,"Sun Apr 10 15:52:35 +0000 2016",205682,707,23304,FALSE,"http://d.hatena.ne.jp/Ereni/","Eleni / <U+30A8><U+30EC><U+30CB>",NA,"ja",NA,950,"EleniNumber5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","RT @HerryRodin: #Iran: If you can't help Syrian people, at least don't kill them #IRGC <U+26A0><U+FE0F>. Tell #Assad to STOP the bombings in #Syria's #Gh…",54,FALSE,FALSE,"983631970713329665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FALSE,"Tue Apr 10 09:05:11 +0000 2018",NA,NA,"en",652,FALSE,"Indonesia","3238922101","Compassion for the poor and the oppressed #humanrights",FALSE,"Sun Jun 07 13:30:45 +0000 2015",188444,9172,88140,FALSE,NA,"Free Them All","Pacific Time (US & Canada)","en",-25200,3329,"HerryRodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","RT @PhxKen: Fake News: CBS Calls Trump Wanting U.S. Troops Out Of Syria A “Retreat,” Hailed Obama Withdrawing From Afghanistan As A “Milest…",1,FALSE,FALSE,"983631971766054917",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:11 +0000 2018",NA,NA,"en",45,FALSE,"Virginia, USA","713922384244244480","World and military history nerd. Love God and country. Addiction recovery counselor. Well acquainted with cold steel and dabbler in violent chemistry.",FALSE,"Sun Mar 27 02:55:35 +0000 2016",34477,1780,42771,FALSE,NA,"craig david hovey",NA,"en",NA,1936,"cdhovey5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","RT @PoliticsOTM: -They lied to you about Vietnam

-They lied to you about Iraq

They lied to you about Libya

-They are lying to you about…",1044,FALSE,FALSE,"983631973934563328",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Apr 10 09:05:12 +0000 2018",NA,NA,"en",208,FALSE,"NY","98718069","Thank you, Bernie! Thank you, Jill! #OneWorld #OneLove #FreeLeonardPeltier",TRUE,"Tue Dec 22 20:56:12 +0000 2009",214501,2199,180232,FALSE,"https://www.youcaring.com/standingrocksiouxtribe-1129056","#FreeLeonardPeltier #FreeAhedTamimi","Central Time (US & Canada)","en",-18000,1059,"burnodo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","RT @SoniaKatiMota: @dhookstead FACTS<U+203C><U+FE0F>Jaysh Al-Islam - the ""Rebels"" who blame the #Syria-n Govt for this #Ghouta #Douma #GasAttack are the…",11,FALSE,FALSE,"983631974563766272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:12 +0000 2018",NA,NA,"en",1,FALSE,NA,"867005922073337858",NA,FALSE,"Tue May 23 13:14:54 +0000 2017",559,21,154,FALSE,NA,"Dylan",NA,"en",NA,43,"dylan_spit_fire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","RT @alexgordonrmt: Tony Blair on #BBCR4today right now calling for the British government to support US military action in Syria. It's like…",15,FALSE,FALSE,"983631975335563265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:12 +0000 2018",NA,NA,"en",0,FALSE,"Lambeth, London","248605882","painting and drawing",FALSE,"Mon Feb 07 10:44:41 +0000 2011",675,46,839,FALSE,"http://bensmithpaintinganddrawing.co.uk","Ben Smith","Pacific Time (US & Canada)","en",-25200,80,"BlueBen1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","RT @realDonaldTrump: Many dead, including women and children, in mindless CHEMICAL attack in Syria. Area of atrocity is in lockdown and enc…",32201,FALSE,FALSE,"983631975662735360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:12 +0000 2018",NA,NA,"en",11,FALSE,NA,"771070959155552257","#Election2016",TRUE,"Wed Aug 31 19:43:37 +0000 2016",12702,165,11723,FALSE,NA,"Bretzles",NA,"en",NA,60,"bretzles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","RT @haaretzcom: Iranian death toll in Syria strike attributed to Israel rises to 7, including top drone commander https://t.co/QVFNR2ygWK",3,FALSE,FALSE,"983631976589475840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:12 +0000 2018",NA,NA,"en",48,FALSE,NA,"605709315","Mexico somos TODOS!!!",TRUE,"Mon Jun 11 18:15:11 +0000 2012",105090,2495,19729,FALSE,NA,"Sara Luna","Central Time (US & Canada)","es",-18000,4641,"saraluna132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.haaretz.com/middle-east-news/iran/iranian-death-toll-in-syria-strike-attributed-to-israel-rises-to-seven-1.5989375?utm_source=dlvr.it&utm_medium=twitter","https://t.co/QVFNR2ygWK"
"178","RT @MAGAVoice: A must WATCH and RT Patriots!!

Very important!!
Warning: Need some Brains and Commonsense to understand this!! https://t.co…",97,FALSE,FALSE,"983631977260765184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:13 +0000 2018",NA,NA,"en",2,FALSE,"Maryland","2415614696","#Md #IAmTheNRA #NRA #2A #KAG #Trump2020 #FreeTheInternet Twitter is Hitler <ed><U+00A0><U+00BD><ed><U+00B9><U+008B><U+200D><U+2642><U+FE0F>",FALSE,"Fri Mar 28 08:42:19 +0000 2014",1638,2430,84,FALSE,"http://Gab.ai/MissingReagan","StillMissingReagan","Eastern Time (US & Canada)","en",-14400,2679,"ThankYouRonnie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","RT @KarnaMikko: Disgrace to #EU, that @eucopresident and @EUinBCN are silent, while #Spain is taking more political prisoners in #Catalonia…",367,FALSE,FALSE,"983631978057617408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:13 +0000 2018",NA,NA,"en",0,FALSE,NA,"898295344164941824","Those who do not move, do not notice their chains.(R.Luksemburg)",TRUE,"Thu Aug 17 21:27:54 +0000 2017",1478,15,1919,FALSE,NA,"Poppis22<ed><U+00A0><U+00BC><ed><U+00BE><U+0097><U+FE0F>",NA,"ca",NA,71,"Poppis22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","@LeslieKrupp @mEyck97 @CircusEU @Zbd998 @MarkACollett Yet you seem to swallow them whole when it comes to Syria. Th… https://t.co/JpEMECu86r",0,FALSE,TRUE,"983631978800058368","LeslieKrupp","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:13 +0000 2018","983630617425391616","3962934983","en",0,FALSE,"Liverpool, England","935236824221519873","its all just B A N T E R fam.....",FALSE,"Mon Nov 27 20:00:09 +0000 2017",1193,40,1434,FALSE,"http://TGSNT.tv","Nazi Bantz",NA,"en",NA,116,"nazibantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983631978800058368","https://t.co/JpEMECu86r"
"181","RT @Refugees: ""Syria needs every single child to have an education and go and rebuild our country one day. This is my biggest dream.""

<ed><U+00A0><U+00BD><ed><U+00B9><U+008C> Po…",47,FALSE,FALSE,"983631980200976384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:13 +0000 2018",NA,NA,"en",0,FALSE,NA,"954623610","sagitario corazón de metal || té para el alma",TRUE,"Sun Nov 18 01:29:42 +0000 2012",10018,356,2063,FALSE,NA,"SH","Central Time (US & Canada)","es",-18000,204,"scegjf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
